"";"scenario";"ID";"station";"deficit30";"duration30";"count30";"intensity30"
"3059";"rcp8p5";19;76007;74,8097560540527;42;7;1,74517315833715
"3060";"historical";20;76007;74,834131215624;46;7;1,6104906287437
"3061";"rcp8p5";20;76007;114,037972344079;64;9;1,78091575758582
"3062";"historical";16;77002;19,2125051293381;41;7;0,457803934773743
"3063";"rcp8p5";16;77002;18,8619307679554;41;7;0,458927755911325
"3064";"historical";17;77002;32,027631036883;55;8;0,575346665333227
"3065";"rcp8p5";17;77002;48,1810530008156;75;8;0,641558628506199
"3066";"historical";18;77002;24,3204401485866;49;8;0,487383570111956
"3067";"rcp8p5";18;77002;25,7628699488574;50;8;0,512184293217841
"3068";"historical";19;77002;21,8368803207518;42;6;0,509810435503934
"3069";"rcp8p5";19;77002;15,3903890991828;32;6;0,468742815203538
"3070";"historical";20;77002;18,7623675600191;41;8;0,447433248649104
"3071";"rcp8p5";20;77002;27,5362634471041;57;9;0,481964937813957
"3072";"rcp8p5";7;77003;0,422181515057184;0;0;0,487132517373674
"3073";"historical";16;77003;11,2487667068693;48;10;0,231139041921972
"3074";"rcp8p5";16;77003;10,3807241439384;46;9;0,223401523901114
"3075";"historical";17;77003;18,5115446282343;60;8;0,307330569367476
"3076";"rcp8p5";17;77003;27,1740538827749;79;9;0,341096910662447
"3077";"historical";18;77003;14,2356630288038;57;10;0,247003985462183
"3078";"rcp8p5";18;77003;14,4599246451255;56;10;0,255025126016323
"3079";"historical";19;77003;12,8596549692264;50;9;0,253142814354851
"3080";"rcp8p5";19;77003;9,37737276541854;38;8;0,244840019984818
"3081";"historical";20;77003;10,2070414913256;46;9;0,220454459855845
"3082";"rcp8p5";20;77003;14,8487395501212;61;9;0,243023560558448
"3083";"rcp8p5";7;77004;0,50021141612875;5;0;0,0943795124771226
"3084";"rcp8p5";10;77004;0,00695672213736349;0;0;0,0347836106868175
"3085";"historical";16;77004;1,25085205982776;37;8;0,0329460595213632
"3086";"rcp8p5";16;77004;1,20843361532108;36;8;0,0330173118940185
"3087";"historical";17;77004;2,02181333412012;45;7;0,0446974207985288
"3088";"rcp8p5";17;77004;3,4221560676801;68;8;0,0498130431976724
"3089";"historical";18;77004;1,3890208899627;41;9;0,0335512292261521
"3090";"rcp8p5";18;77004;1,864787880696;52;10;0,0357924737177734
"3091";"historical";19;77004;1,28480055890283;36;8;0,0349130586658378
"3092";"rcp8p5";19;77004;1,16827508436634;33;7;0,0347356318443906
"3093";"historical";20;77004;1,11924939256481;38;9;0,0291218402228486
"3094";"rcp8p5";20;77004;1,84962433221826;55;10;0,033286580663796
"3095";"rcp8p5";7;78003;4,98496109033774;5;0;0,911883126281293
"3096";"rcp8p5";8;78003;0,00515049866844268;0;0;0,0386287400133201
"3097";"rcp8p5";10;78003;0,00153314403467009;0;0;0,0229971605200514
"3098";"historical";16;78003;45,0149627794319;47;8;0,945030709155324
"3099";"rcp8p5";16;78003;46,7379134327469;49;8;0,935381856559311
"3100";"historical";17;78003;72,3640434456273;59;7;1,21688413865965
"3101";"rcp8p5";17;78003;109,48437240919;80;8;1,35949137925318
"3102";"historical";18;78003;57,8591621963922;56;9;1,03197078828286
"3103";"rcp8p5";18;78003;62,1542555646296;58;8;1,06246590708769
"3104";"historical";19;78003;52,3327733883935;49;7;1,0586535412352
"3105";"rcp8p5";19;78003;38,3491936942367;39;7;0,981634650876367
"3106";"historical";20;78003;41,9420589936271;48;8;0,871372416765106
"3107";"rcp8p5";20;78003;63,2708319116325;65;9;0,968431100688253
"3108";"historical";16;78006;7,35819707586514;29;5;0,251705715251943
"3109";"rcp8p5";16;78006;10,6977235474733;41;7;0,256130651575577
"3110";"historical";17;78006;14,3332759085046;42;5;0,340188510486661
"3111";"rcp8p5";17;78006;27,1005410728235;73;8;0,367548025399956
"3112";"historical";18;78006;9,40622544603011;33;5;0,282752267916737
"3113";"rcp8p5";18;78006;14,7016640130854;51;8;0,286582144504588
"3114";"historical";19;78006;7,87084386547414;28;5;0,280767319814773
"3115";"rcp8p5";19;78006;8,75626622438856;33;6;0,260603161440136
"3116";"historical";20;78006;7,51611242135935;29;5;0,253352104090764
"3117";"rcp8p5";20;78006;15,4463478906509;57;8;0,268165761990466
"3118";"rcp8p5";7;79002;2,09207325987705;3;0;0,697357753292351
"3119";"historical";8;79002;0,0173017101292126;0;0;0,0648814129845472
"3120";"rcp8p5";8;79002;0,223412610967736;1;0;0,223412610967736
"3121";"historical";9;79002;0,00362795331292509;0;0;0,0362795331292509
"3122";"historical";16;79002;26,621092962665;42;8;0,632831052995205
"3123";"rcp8p5";16;79002;26,0623791328266;41;7;0,622013821785837
"3124";"historical";17;79002;41,082486455585;51;7;0,794632233183462
"3125";"rcp8p5";17;79002;62,3882385947247;69;8;0,894668813499875
"3126";"historical";18;79002;33,2747706061724;47;7;0,698560614545256
"3127";"rcp8p5";18;79002;36,4352884555692;50;8;0,71582099126855
"3128";"historical";19;79002;29,336181406738;42;7;0,686494104681857
"3129";"rcp8p5";19;79002;22,2424991940336;34;6;0,649100171032108
"3130";"historical";20;79002;25,9041812928519;40;7;0,635425542751887
"3131";"rcp8p5";20;79002;38,3761767089296;56;8;0,67444950279314
"3132";"historical";7;79003;0,00252458599932121;0;0;0,00582596769074125
"3133";"rcp8p5";7;79003;0,44563805650669;2;0;0,185682523544454
"3134";"historical";8;79003;0,00661243808817903;0;0;0,0110207301469651
"3135";"rcp8p5";8;79003;0,0514376942279101;1;0;0,0482228383386657
"3136";"historical";9;79003;0,00575894515163466;0;0;0,0101628443852376
"3137";"historical";16;79003;3,94499434166506;43;8;0,0913193134644689
"3138";"rcp8p5";16;79003;3,8663645851381;44;8;0,0876726663296622
"3139";"historical";17;79003;5,90904036992671;52;7;0,11363539172936
"3140";"rcp8p5";17;79003;8,8628278828163;69;8;0,128384759287537
"3141";"historical";18;79003;4,90358095307104;48;7;0,100827572715649
"3142";"rcp8p5";18;79003;5,36960889298983;52;8;0,102019168327862
"3143";"historical";19;79003;4,38335084948997;45;7;0,0969053246018417
"3144";"rcp8p5";19;79003;3,40171708832199;36;6;0,0936252409629906
"3145";"historical";20;79003;3,95420833455671;43;8;0,0904163491133395
"3146";"rcp8p5";20;79003;5,81796255265611;59;8;0,0974533090897171
"3147";"historical";7;79006;0,000361175845651755;0;0;0,00180587922825877
"3148";"rcp8p5";7;79006;1,30782410457121;3;0;0,388462605318182
"3149";"historical";8;79006;0,0309466849826272;0;0;0,0663143249627725
"3150";"rcp8p5";8;79006;0,180248203280328;1;0;0,125754560428136
"3151";"historical";9;79006;0,0100211345363223;0;0;0,0300634036089668
"3152";"historical";16;79006;14,7388986617132;43;8;0,340390269323629
"3153";"rcp8p5";16;79006;14,3486071032663;43;7;0,330105991639561
"3154";"historical";17;79006;22,33624719993;52;7;0,421969405540239
"3155";"rcp8p5";17;79006;33,5774751813294;70;8;0,474258124030077
"3156";"historical";18;79006;18,2650976411042;48;7;0,374284787727545
"3157";"rcp8p5";18;79006;20,0480280538355;52;8;0,379218689542917
"3158";"historical";19;79006;16,2047207575055;44;7;0,364151028258552
"3159";"rcp8p5";19;79006;12,4295013395368;35;6;0,348816688668013
"3160";"historical";20;79006;14,3491341581093;42;7;0,335521453424223
"3161";"rcp8p5";20;79006;21,1312390088475;59;8;0,356946604879182
"3162";"historical";1;81002;0,0578239024111879;0;0;0,0867358536167818
"3163";"rcp8p5";1;81002;0,663396045688128;4;0;0,142156295504599
"3164";"historical";2;81002;0,2567743887654;2;0;0,10270975550616
"3165";"rcp8p5";2;81002;2,14908425564715;12;0;0,170562242511678
"3166";"historical";3;81002;0,48138188912866;3;0;0,12557788412052
"3167";"rcp8p5";3;81002;0,192109476960106;2;0;0,0800456154000442
"3168";"historical";4;81002;0,284696386241138;2;0;0,115417453881543
"3169";"rcp8p5";4;81002;0,07208346446402;0;0;0,0901043305800249
"3170";"historical";5;81002;0,0382786499493289;0;0;0,0478483124366611
"3171";"rcp8p5";5;81002;2,4378664949071;10;0;0,222297856678459
"3172";"rcp8p5";7;81002;0,281565018571852;2;0;0,118971134607825
"3173";"rcp8p5";8;81002;0,0295359513291332;0;0;0,0984531710971107
"3174";"rcp8p5";10;81002;0,000854603928936844;0;0;0,0128190589340527
"3175";"historical";16;81002;10,1432738269505;32;6;0,310508382457668
"3176";"rcp8p5";16;81002;10,9492198437807;36;6;0,303863640437947
"3177";"historical";17;81002;17,7953976326514;46;7;0,378894200837148
"3178";"rcp8p5";17;81002;26,8503369950872;64;8;0,417362751218972
"3179";"historical";18;81002;15,5120163786771;45;7;0,343947148085967
"3180";"rcp8p5";18;81002;14,9281150984469;43;6;0,342387960973553
"3181";"historical";19;81002;14,029614036584;39;6;0,356383083063099
"3182";"rcp8p5";19;81002;10,120696986929;31;6;0,321291967839016
"3183";"historical";20;81002;10,0861809847409;33;6;0,299886451478916
"3184";"rcp8p5";20;81002;16,0479260414068;47;7;0,334564128729814
"3185";"historical";1;81007;0,00659432287037531;0;0;0,0104120887426979
"3186";"rcp8p5";1;81007;0,362715566991049;8;0;0,0416914444817297
"3187";"historical";2;81007;0,0316796013435013;1;0;0,0287996375850012
"3188";"rcp8p5";2;81007;1,00602134552578;16;0;0,0608480652535753
"3189";"historical";3;81007;0,0550102427481002;1;0;0,0434291390116581
"3190";"rcp8p5";3;81007;0,305488844005771;7;0;0,043229553397043
"3191";"historical";4;81007;0,0868265532197221;2;0;0,0302883325185077
"3192";"rcp8p5";4;81007;0,0677411781539296;1;0;0,0451607854359531
"3193";"historical";5;81007;0,0402051765308185;1;0;0,0219300962895374
"3194";"rcp8p5";5;81007;1,02959662431188;15;0;0,0671476059333836
"3195";"historical";16;81007;1,30263573336706;18;3;0,0722348835508539
"3196";"rcp8p5";16;81007;2,81860508593193;38;7;0,0731471908113822
"3197";"historical";17;81007;2,76258061632266;29;4;0,0950429111120181
"3198";"rcp8p5";17;81007;7,08571571249525;69;8;0,102296184492232
"3199";"historical";18;81007;1,7393507505095;23;4;0,0740149255535959
"3200";"rcp8p5";18;81007;3,8878186793204;47;8;0,0811653168960418
"3201";"historical";19;81007;1,64539019815099;21;3;0,0773694450541219
"3202";"rcp8p5";19;81007;2,45898594834531;32;6;0,0755835844778271
"3203";"historical";20;81007;1,60055702668369;22;4;0,0701998695913897
"3204";"rcp8p5";20;81007;3,93862583398818;52;8;0,0755490888872414
"3205";"historical";6;82001;0,0585507912814171;1;0;0,050186392526929
"3206";"rcp8p5";6;82001;0,283407176606865;3;0;0,0739323069409212
"3207";"historical";7;82001;0,434749825997667;6;0;0,0720579822095581
"3208";"rcp8p5";7;82001;2,64667388214087;21;0;0,123484006942809
"3209";"historical";8;82001;0,509950707310245;5;0;0,0944353161685639
"3210";"rcp8p5";8;82001;1,48750069116536;15;0;0,0976477477789079
"3211";"historical";9;82001;0,547989910399956;6;0;0,090328007208784
"3212";"rcp8p5";9;82001;0,722669279085148;9;0;0,0766080507864115
"3213";"historical";10;82001;0,0126804572789599;0;0;0,0271724084549141
"3214";"rcp8p5";10;82001;0,842528172802117;8;0;0,0957418378184224
"3215";"historical";16;82001;6,21484656229399;42;7;0,147855191807153
"3216";"rcp8p5";16;82001;6,83507228953141;44;7;0,154406753528571
"3217";"historical";17;82001;9,16378684670461;51;7;0,178980211849699
"3218";"rcp8p5";17;82001;13,878234653315;70;7;0,197601822306336
"3219";"historical";18;82001;9,2369948366333;51;7;0,180881099934073
"3220";"rcp8p5";18;82001;8,58243497140394;50;7;0,170061459142747
"3221";"historical";19;82001;8,24661281413153;46;6;0,17772872444249
"3222";"rcp8p5";19;82001;6,49432012713021;40;6;0,160883240143605
"3223";"historical";20;82001;5,93627437158228;42;7;0,139786680649504
"3224";"rcp8p5";20;82001;9,75266930678313;58;8;0,166144281205846
"3225";"historical";7;83005;0,00179596422708815;0;0;0,00598654742362718
"3226";"rcp8p5";7;83005;1,06352665298264;3;0;0,312801956759601
"3227";"historical";8;83005;0,0210891239289868;0;0;0,0395421073668502
"3228";"rcp8p5";8;83005;0,11369200324399;1;0;0,0974502884948488
"3229";"historical";9;83005;0,0122014909384442;0;0;0,0281572867810252
"3230";"rcp8p5";10;83005;0,000508012230195195;0;0;0,00762018345292792
"3231";"historical";16;83005;6,21633949692679;40;8;0,153489864121649
"3232";"rcp8p5";16;83005;5,59762309357008;39;7;0,142071652121068
"3233";"historical";17;83005;9,41900927989563;52;7;0,180210636732697
"3234";"rcp8p5";17;83005;14,158434295351;71;8;0,19876136118883
"3235";"historical";18;83005;7,903966611583;49;8;0,16021553942398
"3236";"rcp8p5";18;83005;8,94220509436187;54;8;0,164681493450495
"3237";"historical";19;83005;6,8594488321479;44;7;0,152885189423802
"3238";"rcp8p5";19;83005;5,47274480687266;37;7;0,146330075050071
"3239";"historical";20;83005;5,75862242033543;40;7;0,142657863426972
"3240";"rcp8p5";20;83005;8,40658064594872;56;8;0,14861368260369
"3241";"rcp8p5";7;84003;1,74699532361746;2;0;0,631444092873781
"3242";"rcp8p5";10;84003;0,0626783237291377;0;0;0,144642285528779
"3243";"historical";16;84003;53,6130721772536;49;9;1,08601766733127
"3244";"rcp8p5";16;84003;49,8182278861852;46;8;1,08222073612278
"3245";"historical";17;84003;77,3849177711252;57;7;1,34426608751231
"3246";"rcp8p5";17;84003;117,1970524386;75;8;1,55571308546814
"3247";"historical";18;84003;64,7665269246359;54;8;1,19421991870871
"3248";"rcp8p5";18;84003;68,9220659508655;57;9;1,19448987783129
"3249";"historical";19;84003;58,4954993194913;49;8;1,18172725897962
"3250";"rcp8p5";19;84003;41,5343552956214;37;7;1,0968579743562
"3251";"historical";20;84003;50,3410498100382;48;8;1,04514290263055
"3252";"rcp8p5";20;84003;75,1756665218166;64;9;1,16672012191128
"3253";"rcp8p5";2;84012;0,0414802046728218;1;0;0,0366001805936663
"3254";"rcp8p5";5;84012;0,0403327415299951;1;0;0,0345709213114243
"3255";"rcp8p5";7;84012;0,0371927446494543;0;0;0,048512275629723
"3256";"rcp8p5";8;84012;0,0462956901632528;1;0;0,0365492290762522
"3257";"historical";16;84012;11,2907045374302;52;7;0,21397418580095
"3258";"rcp8p5";16;84012;11,614423578144;54;7;0,214552159694777
"3259";"historical";17;84012;14,9915089226069;58;7;0,256557482988138
"3260";"rcp8p5";17;84012;22,737400228527;79;8;0,285765398766573
"3261";"historical";18;84012;15,4665190320321;59;7;0,261848516343659
"3262";"rcp8p5";18;84012;15,6935729187903;62;8;0,249765086240694
"3263";"historical";19;84012;13,6615243016934;56;7;0,242368852188528
"3264";"rcp8p5";19;84012;10,8018156496998;48;7;0,22456997192723
"3265";"historical";20;84012;11,1273873358611;54;8;0,205176164766953
"3266";"rcp8p5";20;84012;17,1868363043194;68;7;0,249687694493744
"3267";"rcp8p5";7;84013;3,91159338812527;3;0;1,02041566646746
"3268";"historical";8;84013;0,00476433293299188;0;0;0,0285859975979513
"3269";"rcp8p5";8;84013;0,366031610232108;1;0;0,211172082826216
"3270";"rcp8p5";9;84013;0,000569472849802348;0;0;0,0170841854940704
"3271";"rcp8p5";10;84013;0,619004210318505;0;0;0,773755262898132
"3272";"historical";16;84013;55,2170044946383;46;8;1,19776582417871
"3273";"rcp8p5";16;84013;54,9515517088007;44;7;1,24700949414828
"3274";"historical";17;84013;81,5074582791381;54;7;1,48555513266959
"3275";"rcp8p5";17;84013;124,595585581107;72;8;1,70756855524586
"3276";"historical";18;84013;74,3846923563513;52;7;1,41415764936029
"3277";"rcp8p5";18;84013;74,9401636208098;55;8;1,36089885509945
"3278";"historical";19;84013;65,9397298677459;47;7;1,3794922566474
"3279";"rcp8p5";19;84013;45,77699899372;36;6;1,24846360891964
"3280";"historical";20;84013;52,5421018265058;45;7;1,15392610160701
"3281";"rcp8p5";20;84013;84,9425784382688;61;8;1,37595969392444
"3282";"rcp8p5";7;84018;0,751526719955918;2;0;0,331555905862905
"3283";"historical";16;84018;63,9807037784859;52;9;1,22022956983762
"3284";"rcp8p5";16;84018;60,7492077035503;50;8;1,202161102313
"3285";"historical";17;84018;90,659221768605;60;7;1,50596713901337
"3286";"rcp8p5";17;84018;135,979009983678;78;8;1,73221668769017
"3287";"historical";18;84018;76,9805240535323;57;8;1,33956828399418
"3288";"rcp8p5";18;84018;81,1935167311805;61;9;1,32669144985589
"3289";"historical";19;84018;70,0476064616331;53;8;1,31916396349591
"3290";"rcp8p5";19;84018;49,4345340997895;40;7;1,21660051106947
"3291";"historical";20;84018;60,2809544231517;51;9;1,16372498886393
"3292";"rcp8p5";20;84018;90,6866069300869;68;8;1,32003794658059
"3293";"historical";6;84020;0,247157249733482;8;0;0,0296588699680179
"3294";"rcp8p5";6;84020;0,625596950942703;18;0;0,0339998342903643
"3295";"historical";7;84020;0,679816264111705;18;0;0,0375589096194312
"3296";"rcp8p5";7;84020;2,23474858363691;37;1;0,0594875399370961
"3297";"historical";8;84020;0,759295730318001;18;0;0,0419500403490608
"3298";"rcp8p5";8;84020;1,63832910032212;32;1;0,0507746622000656
"3299";"historical";9;84020;0,733920383563628;16;0;0,0453971371276471
"3300";"rcp8p5";9;84020;1,03095424323518;23;1;0,0432568213944831
"3301";"historical";10;84020;0,128586919564203;5;0;0,0255470701120933
"3302";"rcp8p5";10;84020;0,936083447684197;21;1;0,0429396076919356
"3303";"historical";16;84020;0,716979781864321;22;5;0,0319130466705187
"3304";"rcp8p5";16;84020;0,887119891997726;24;5;0,0366578467767655
"3305";"historical";17;84020;1,05762623456227;31;5;0,034007274423224
"3306";"rcp8p5";17;84020;1,95271574297518;47;6;0,0413418999924173
"3307";"historical";18;84020;1,13761457555378;31;5;0,0360765721634391
"3308";"rcp8p5";18;84020;1,35921826342683;35;5;0,038687426852756
"3309";"historical";19;84020;1,04508683938351;28;5;0,0361205128819187
"3310";"rcp8p5";19;84020;0,785080138094735;22;4;0,0344837542354935
"3311";"historical";20;84020;0,615823710011916;22;5;0,027949638881025
"3312";"rcp8p5";20;84020;1,46490239721557;39;6;0,0367143457948764
"3313";"rcp8p5";7;84022;0,213662214749487;3;0;0,0647461256816626
"3314";"rcp8p5";10;84022;0,00977373566357942;0;0;0,0366515087384228
"3315";"historical";16;84022;6,66328176313536;52;9;0,12797596216009
"3316";"rcp8p5";16;84022;6,11161972988859;50;8;0,122069635084326
"3317";"historical";17;84022;9,07764196222625;56;7;0,161046279637367
"3318";"rcp8p5";17;84022;13,5772858758733;74;8;0,18159544194213
"3319";"historical";18;84022;7,51375464892144;53;8;0,139574389763247
"3320";"rcp8p5";18;84022;8,33170749156775;58;8;0,142829271284019
"3321";"historical";19;84022;6,77420613834908;50;8;0,134676066368769
"3322";"rcp8p5";19;84022;5,16998360817067;39;7;0,131440261224678
"3323";"historical";20;84022;6,3342511914719;50;8;0,126516335382262
"3324";"rcp8p5";20;84022;9,03593876107416;66;8;0,135201078719314
"3325";"historical";1;84026;0,0130021608315591;1;0;0,00684324254292582
"3326";"rcp8p5";1;84026;0,0163659566516512;2;0;0,00755351845460827
"3327";"historical";2;84026;0,0197638700624753;2;0;0,00941136669641681
"3328";"rcp8p5";2;84026;0,153991219383383;11;1;0,012868347023681
"3329";"historical";3;84026;0,0233143611071347;2;0;0,0102857475472653
"3330";"rcp8p5";3;84026;0,013138257807037;1;0;0,00757976411944443
"3331";"historical";4;84026;0,00635468507086674;1;0;0,00560707506252948
"3332";"rcp8p5";4;84026;0,00187598187027925;0;0;0,00375196374055851
"3333";"historical";5;84026;0,00782902046629627;1;0;0,00733970668715276
"3334";"rcp8p5";5;84026;0,0932068954383851;6;1;0,0134433022266902
"3335";"rcp8p5";6;84026;0,000939962326818866;0;0;0,00469981163409433
"3336";"rcp8p5";7;84026;0,00653161167378452;1;0;0,00544300972815377
"3337";"historical";8;84026;0,000260992252967049;0;0;0,00260992252967049
"3338";"rcp8p5";8;84026;0,0616220805636649;3;0;0,0179481788049509
"3339";"historical";9;84026;0,000889478091557287;0;0;0,00381204896381695
"3340";"rcp8p5";9;84026;0,00442320757659064;0;0;0,0055290094707383
"3341";"rcp8p5";10;84026;0,0045812977954796;0;0;0,0068719466932194
"3342";"historical";16;84026;1,77803058180968;40;6;0,0442296164629273
"3343";"rcp8p5";16;84026;2,01816987751399;45;7;0,0440648444872051
"3344";"historical";17;84026;2,433753443239;48;6;0,0504579152019143
"3345";"rcp8p5";17;84026;3,68758606765975;66;7;0,0555359347539119
"3346";"historical";18;84026;2,6640045395377;49;6;0,0533512257584319
"3347";"rcp8p5";18;84026;2,61598403136378;49;7;0,0523545836830642
"3348";"historical";19;84026;2,32646448676515;46;6;0,0504291434992446
"3349";"rcp8p5";19;84026;1,88822529369428;40;6;0,0470879125609546
"3350";"historical";20;84026;1,79339338109742;44;7;0,0403614414350506
"3351";"rcp8p5";20;84026;2,90973422703343;59;7;0,0489579510998334
"3352";"rcp8p5";7;84037;1,07104385177433;4;0;0,223134135786319
"3353";"rcp8p5";8;84037;0,0314732599773432;2;0;0,013298560553807
"3354";"historical";9;84037;0,000442361186299084;0;0;0,00331770889724313
"3355";"rcp8p5";9;84037;0,00013146096699869;0;0;0,00197191450498035
"3356";"rcp8p5";10;84037;0,0887402079897169;0;0;0,177480415979434
"3357";"historical";16;84037;1,1535755571799;19;3;0,0606081728816058
"3358";"rcp8p5";16;84037;2,27667938466374;39;8;0,0573470877749054
"3359";"historical";17;84037;2,27073201774881;28;4;0,0801434829793699
"3360";"rcp8p5";17;84037;5,83197451529594;68;7;0,0849316676984846
"3361";"historical";18;84037;1,368253204472;21;3;0,0624773152726943
"3362";"rcp8p5";18;84037;3,38212758037534;50;8;0,0671057059598282
"3363";"historical";19;84037;1,08347332607979;18;3;0,0587779381236773
"3364";"rcp8p5";19;84037;1,99986479558783;32;6;0,0609714876703607
"3365";"historical";20;84037;1,41519732126587;23;4;0,0597970699126424
"3366";"rcp8p5";20;84037;3,50859024846802;57;8;0,061125265652753
"3367";"historical";1;85001;9,08017460969008;8;0;1,0852798338275
"3368";"rcp8p5";1;85001;17,3237908412146;17;1;1,01308718369676
"3369";"historical";2;85001;16,5423705836564;15;1;1,07185986503173
"3370";"rcp8p5";2;85001;46,7500410186752;33;1;1,38587078118602
"3371";"historical";3;85001;13,2494721565651;12;0;1,06279188421645
"3372";"rcp8p5";3;85001;24,7264887549938;21;1;1,14474484976823
"3373";"historical";4;85001;13,909754888398;12;0;1,13087438117057
"3374";"rcp8p5";4;85001;16,2348388519526;16;1;0,960641352186544
"3375";"historical";5;85001;6,34836604689434;7;0;0,885818518171303
"3376";"rcp8p5";5;85001;31,1407661358421;26;1;1,19161094907559
"3377";"historical";6;85001;3,31048975999258;3;0;0,894726962160158
"3378";"rcp8p5";6;85001;7,40853178364238;7;0;0,966330232649007
"3379";"historical";7;85001;9,85045724297129;9;0;0,998357153003847
"3380";"rcp8p5";7;85001;35,7559339590604;23;1;1,51937396426602
"3381";"historical";8;85001;8,21725011146309;7;0;1,04015824195735
"3382";"rcp8p5";8;85001;24,5692940487697;18;1;1,36243774762124
"3383";"historical";9;85001;9,75254703665837;7;0;1,23973055550742
"3384";"rcp8p5";9;85001;18,6868537760994;16;0;1,14878199443234
"3385";"historical";10;85001;1,42290478167996;1;0;0,790502656488867
"3386";"rcp8p5";10;85001;11,2297180515752;9;0;1,1616949708526
"3387";"historical";11;85001;0,421378386373037;1;0;0,383071260339125
"3388";"rcp8p5";11;85001;2,62748451748226;4;0;0,559039259038779
"3389";"historical";12;85001;2,22737413942652;4;0;0,547714952317997
"3390";"rcp8p5";12;85001;9,60822916528692;9;0;1,01495378506552
"3391";"historical";13;85001;3,5857053241436;4;0;0,827470459417755
"3392";"rcp8p5";13;85001;3,09418428631295;4;0;0,658337082194245
"3393";"historical";14;85001;1,0836240385357;2;0;0,47114088631987
"3394";"rcp8p5";14;85001;0,729486255015599;1;0;0,370925214414711
"3395";"historical";15;85001;0,277885295978723;0;0;0,416827943968085
"3396";"rcp8p5";15;85001;6,72967035693741;6;0;0,984829808332305
"3397";"historical";16;85001;51,4497996319027;31;5;1,61791822741832
"3398";"rcp8p5";16;85001;62,1163454399583;36;6;1,72067438891851
"3399";"historical";17;85001;69,591638192627;36;4;1,90662022445553
"3400";"rcp8p5";17;85001;130,532278211372;57;6;2,26487469424011
"3401";"historical";18;85001;71,5867330932993;37;5;1,91237933463845
"3402";"rcp8p5";18;85001;84,1684659723392;43;6;1,93342571146261
"3403";"historical";19;85001;62,1232372586464;34;5;1,81117309791972
"3404";"rcp8p5";19;85001;59,2984689057191;35;5;1,66412915544581
"3405";"historical";20;85001;58,405474823816;36;5;1,59142983171161
"3406";"rcp8p5";20;85001;108,123339313561;53;5;2,03366782407951
"3407";"historical";1;85003;0,512727933106678;8;0;0,0593893358810824
"3408";"rcp8p5";1;85003;1,06223627992077;18;1;0,0586870872884403
"3409";"historical";2;85003;0,728418567582394;13;1;0,0557463189476322
"3410";"rcp8p5";2;85003;2,48744239704321;32;1;0,0757596669150217
"3411";"historical";3;85003;0,708951830284672;12;0;0,0584300959025829
"3412";"rcp8p5";3;85003;1,39589778944754;21;1;0,0649254785789555
"3413";"historical";4;85003;0,733225958150579;11;0;0,0624908487060153
"3414";"rcp8p5";4;85003;1,09632808793723;18;1;0,0588369277962737
"3415";"historical";5;85003;0,32318156723061;6;0;0,0526926468310776
"3416";"rcp8p5";5;85003;1,82991696699989;27;1;0,0670299255311313
"3417";"historical";6;85003;0,138440768332143;3;0;0,042379827040452
"3418";"rcp8p5";6;85003;0,326086014481072;7;0;0,0450810158268763
"3419";"historical";7;85003;0,392020771207784;8;0;0,0438829221501251
"3420";"rcp8p5";7;85003;1,51005109337594;21;1;0,0695876079896746
"3421";"historical";8;85003;0,336540026708142;6;0;0,0490106835011858
"3422";"rcp8p5";8;85003;0,962493398770683;16;1;0,057749603926241
"3423";"historical";9;85003;0,461121812700348;8;0;0,0560066978988277
"3424";"rcp8p5";9;85003;0,825538863820382;14;0;0,0564149565253108
"3425";"historical";10;85003;0,0502563563914092;1;0;0,0314102227446308
"3426";"rcp8p5";10;85003;0,536310434170345;8;0;0,0607143887740014
"3427";"historical";11;85003;0,00905347014460463;0;0;0,010446311705313
"3428";"rcp8p5";11;85003;0,0739569020287609;2;0;0,0277338382607853
"3429";"historical";12;85003;0,0300830660606567;2;0;0,0145563222874146
"3430";"rcp8p5";12;85003;0,406832688100954;8;0;0,0458833858760475
"3431";"historical";13;85003;0,0485480604352062;2;0;0,0227569033290029
"3432";"rcp8p5";13;85003;0,0950727705788376;3;0;0,026907387899671
"3433";"historical";14;85003;0,0897937164771928;3;0;0,0272102171143009
"3434";"rcp8p5";14;85003;0,0285397020475053;1;0;0,0158553900263918
"3435";"rcp8p5";15;85003;0,240912836163659;6;0;0,0384435376856902
"3436";"historical";16;85003;2,08862369072772;23;5;0,0875121658126141
"3437";"rcp8p5";16;85003;2,31869570612502;26;5;0,0878293828077659
"3438";"historical";17;85003;3,18591114361196;30;4;0,104228281688505
"3439";"rcp8p5";17;85003;6,0878532468104;51;5;0,118748762941685
"3440";"historical";18;85003;3,12788057483428;30;4;0,101996105701118
"3441";"rcp8p5";18;85003;4,08265719942943;38;6;0,107438347353406
"3442";"historical";19;85003;2,60401087821661;28;5;0,0914757919748225
"3443";"rcp8p5";19;85003;2,81727436046481;30;4;0,093081751997736
"3444";"historical";20;85003;2,4526365911936;26;4;0,0924360524319197
"3445";"rcp8p5";20;85003;4,61137359818601;44;5;0,104408458826853
"3446";"historical";1;85004;0,0529615622487438;1;0;0,0496514646081973
"3447";"rcp8p5";1;85004;0,118974471631775;3;0;0,0375708857784554
"3448";"historical";2;85004;0,12316599180006;2;0;0,0450607287073391
"3449";"rcp8p5";2;85004;0,644715602785981;9;0;0,0673918748556774
